 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage
 0.00000E+00  1.482  4.021  4.327  7.353  1.818  0.707 1.47E-5 1.27E-2 0.1909 0.0000  1.420 0.0000 0.5206  0.000 0.0000 0.0000  0.000  0.000  0.0000  M=  2.20                
 1.28579E+07  1.438  4.016  4.354  7.357  1.808  0.700 1.66E-5 1.15E-2 0.2322 0.2926  1.439 0.0000 0.5501  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.93785E+08  1.469  3.993  4.228  7.350  1.761  0.599 4.71E-5 5.89E-3 0.2198 0.5584  1.470 0.0000 0.5077  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.43746E+08  1.511  3.976  4.119  7.356  1.759  0.497 6.31E-5 3.78E-3 0.1980 0.6046  1.513 0.0000 0.4300  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.67134E+08  1.548  3.958  4.010  7.365  1.768  0.398 7.38E-5 2.62E-3 0.1796 0.6189  1.549 0.0000 0.3583  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.67677E+08  1.577  3.936  3.892  7.376  1.789  0.300 8.24E-5 1.90E-3 0.1575 0.6327  1.578 0.0000 0.2936  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.49423E+08  1.597  3.908  3.759  7.389  1.825  0.198 9.08E-5 1.41E-3 0.1337 0.6327  1.598 0.0000 0.2383  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.15700E+08  1.607  3.876  3.621  7.409  1.887  0.099 1.01E-4 1.10E-3 0.1109 0.6327  1.608 0.0000 0.1115  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.43640E+08  1.613  3.861  3.558  7.426  1.944  0.049 1.08E-4 9.78E-4 0.0990 0.6327  1.614 0.0000 0.1002  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.52912E+08  1.620  3.859  3.544  7.437  1.976  0.032 1.13E-4 9.37E-4 0.0958 0.6327  1.620 0.0000 0.1171  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-m    
 7.63330E+08  1.647  3.869  3.555  7.465  2.059  0.010 1.25E-4 8.85E-4 0.0902 0.6327  1.642 0.0000 0.1543  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.67262E+08  1.720  3.905  3.627  7.516  2.229  0.001 1.49E-4 8.60E-4 0.0779 0.6327  1.667 0.0000 0.3139  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.67627E+08  1.757  3.920  3.650  7.538  2.379  0.000 1.60E-4 8.57E-4 0.0487 0.6327  1.655 0.0000 0.4223  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.67722E+08  1.761  3.922  3.655  7.534  2.468  0.000 1.62E-4 8.56E-4 0.0178 0.6327  1.715 0.0000 0.4523  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-M    
 7.67828E+08  1.733  3.917  3.661  7.498  2.616  0.000 1.65E-4 8.56E-4 0.0000 0.6327  1.809 0.0000 0.4300  0.000 0.0000 0.0000  0.000  0.000  0.0000  Xc=0    
 7.67949E+08  1.698  3.903  3.642  7.484  2.717  0.982 1.65E-4 8.56E-4 0.0000 0.6327  1.784 0.0034 0.4121  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.68144E+08  1.705  3.887  3.569  7.477  2.825  0.982 1.65E-4 8.56E-4 0.0000 0.6327  1.775 0.0086 0.3695  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.68442E+08  1.720  3.870  3.486  7.472  2.933  0.982 1.65E-4 8.56E-4 0.0000 0.6327  1.767 0.0145 0.2936  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.68759E+08  1.722  3.856  3.428  7.470  3.015  0.982 1.65E-4 8.56E-4 0.0000 0.6327  1.758 0.0207 0.2676  0.000 0.0000 0.0000  0.000  0.000  0.0000  L-M     
 7.69171E+08  1.720  3.841  3.371  7.471  3.098  0.982 1.65E-4 8.56E-4 0.0000 0.6327  1.749 0.0277 0.2501  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.69684E+08  1.712  3.825  3.314  7.475  3.183  0.982 1.65E-4 8.56E-4 0.0000 0.6327  1.739 0.0355 0.2383  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.70287E+08  1.700  3.809  3.264  7.483  3.269  0.982 1.65E-4 8.56E-4 0.0000 0.6327  1.726 0.0402 0.2214  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.71183E+08  1.675  3.792  3.219  7.500  3.387  0.982 1.65E-4 8.56E-4 0.0000 0.6327  1.705 0.0519 0.2011  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.72110E+08  1.634  3.776  3.198  7.524  3.508  0.982 1.65E-4 8.56E-4 0.0000 0.6327  1.673 0.0614 0.1816  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.72792E+08  1.588  3.765  3.199  7.547  3.599  0.982 1.65E-4 8.56E-4 0.0000 0.6327  1.641 0.0682 0.1696  0.000 0.0000 0.0000  0.000  0.000  0.0000          
