 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage
 0.00000E+00  1.390  4.005  4.336  7.348  1.839  0.707 1.44E-5 1.27E-2 0.1930 0.0000  1.348 0.0000 0.5206  0.000 0.0000 0.0000  0.000  0.000  0.0000  M=  2.10                
 1.39633E+07  1.358  4.001  4.352  7.350  1.830  0.698 1.60E-5 1.15E-2 0.2263 0.3354  1.359 0.0000 0.5584  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.20759E+08  1.391  3.979  4.229  7.345  1.789  0.598 4.45E-5 6.05E-3 0.2127 0.5743  1.392 0.0000 0.5206  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.89636E+08  1.430  3.962  4.124  7.351  1.786  0.498 6.01E-5 3.97E-3 0.1960 0.6189  1.432 0.0000 0.4523  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.30256E+08  1.466  3.944  4.016  7.360  1.796  0.400 7.11E-5 2.77E-3 0.1764 0.6394  1.467 0.0000 0.3804  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.44879E+08  1.495  3.921  3.895  7.371  1.818  0.298 8.02E-5 1.99E-3 0.1543 0.6460  1.496 0.0000 0.3070  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.38232E+08  1.514  3.894  3.767  7.384  1.853  0.199 8.81E-5 1.49E-3 0.1326 0.6460  1.515 0.0000 0.2501  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.14048E+08  1.523  3.861  3.628  7.403  1.916  0.099 9.80E-5 1.15E-3 0.1098 0.6525  1.524 0.0000 0.1137  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.46122E+08  1.529  3.847  3.565  7.421  1.972  0.050 1.06E-4 1.02E-3 0.0979 0.6525  1.529 0.0000 0.0990  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.56566E+08  1.535  3.845  3.551  7.431  2.005  0.032 1.10E-4 9.80E-4 0.0945 0.6525  1.535 0.0000 0.1210  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-m    
 8.68707E+08  1.562  3.854  3.563  7.460  2.091  0.010 1.23E-4 9.23E-4 0.0890 0.6525  1.558 0.0000 0.1617  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.73216E+08  1.636  3.890  3.634  7.511  2.261  0.001 1.46E-4 8.97E-4 0.0766 0.6525  1.583 0.0000 0.3354  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.73636E+08  1.674  3.905  3.653  7.531  2.396  0.000 1.56E-4 8.94E-4 0.0523 0.6525  1.571 0.0000 0.4223  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.73737E+08  1.678  3.907  3.659  7.529  2.488  0.000 1.58E-4 8.93E-4 0.0235 0.6525  1.626 0.0000 0.4523  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-M    
 8.73881E+08  1.644  3.901  3.666  7.489  2.657  0.000 1.60E-4 8.93E-4 0.0000 0.6525  1.722 0.0000 0.4375  0.000 0.0000 0.0000  0.000  0.000  0.0000  Xc=0    
 8.74030E+08  1.614  3.886  3.639  7.476  2.759  0.982 1.60E-4 8.93E-4 0.0000 0.6525  1.698 0.0034 0.4121  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.74273E+08  1.625  3.870  3.562  7.468  2.866  0.982 1.60E-4 8.93E-4 0.0000 0.6525  1.690 0.0086 0.3750  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.74647E+08  1.637  3.853  3.482  7.463  2.974  0.982 1.60E-4 8.93E-4 0.0000 0.6525  1.680 0.0146 0.3004  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.74901E+08  1.639  3.844  3.444  7.462  3.029  0.982 1.60E-4 8.93E-4 0.0000 0.6525  1.674 0.0187 0.2747  0.000 0.0000 0.0000  0.000  0.000  0.0000  L-M     
 8.75571E+08  1.635  3.825  3.373  7.462  3.139  0.982 1.60E-4 8.93E-4 0.0000 0.6525  1.661 0.0272 0.2563  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.76467E+08  1.622  3.807  3.314  7.469  3.253  0.982 1.60E-4 8.93E-4 0.0000 0.6525  1.646 0.0388 0.2385  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.77535E+08  1.601  3.793  3.276  7.483  3.370  0.982 1.60E-4 8.93E-4 0.0000 0.6525  1.626 0.0466 0.2149  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.78674E+08  1.566  3.779  3.257  7.504  3.489  0.982 1.60E-4 8.93E-4 0.0000 0.6525  1.598 0.0577 0.1919  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.79799E+08  1.511  3.765  3.256  7.533  3.611  0.982 1.60E-4 8.93E-4 0.0000 0.6525  1.558 0.0679 0.1738  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.80605E+08  1.456  3.754  3.268  7.558  3.702  0.982 1.60E-4 8.93E-4 0.0000 0.6525  1.518 0.0732 0.1628  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.81384E+08  1.404  3.744  3.279  7.585  3.793  0.982 1.60E-4 8.93E-4 0.0000 0.6525  1.475 0.0793 0.1532  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.82410E+08  1.374  3.732  3.261  7.620  3.912  0.982 1.60E-4 8.93E-4 0.0000 0.6460  1.436 0.0858 0.1427  0.000 0.0000 0.0000  0.000  0.000  0.0000  Brg     
 8.83762E+08  1.421  3.721  3.170  7.663  4.059  0.982 1.60E-4 8.93E-4 0.0000 0.5743  1.450 0.0923 0.1357  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.84819E+08  1.485  3.715  3.080  7.692  4.165  0.982 1.60E-4 8.93E-4 0.0000 0.4121  1.498 0.0973 0.1325  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.85693E+08  1.545  3.711  3.004  7.714  4.246  0.982 1.60E-4 8.93E-4 0.0000 0.3470  1.550 0.1018 0.1310  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.86570E+08  1.607  3.707  2.928  7.735  4.324  0.982 1.60E-4 8.93E-4 0.0000 0.2807  1.608 0.1059 0.1303  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.87489E+08  1.674  3.703  2.844  7.756  4.402  0.982 1.60E-4 8.93E-4 0.0000 0.2357  1.672 0.1092 0.1303  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.88557E+08  1.754  3.698  2.747  7.779  4.487  0.982 1.60E-4 8.93E-4 0.0000 0.2127  1.750 0.1138 0.1306  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.89427E+08  1.817  3.694  2.668  7.797  4.553  0.982 1.60E-4 8.93E-4 0.0000 0.1930  1.812 0.1170 0.1313  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.90343E+08  1.884  3.690  2.584  7.815  4.621  0.982 1.60E-4 8.93E-4 0.0000 0.1793  1.879 0.1205 0.1325  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.91210E+08  1.948  3.687  2.506  7.831  4.683  0.982 1.60E-4 8.93E-4 0.0000 0.1699  1.941 0.1239 0.1338  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.92051E+08  2.012  3.683  2.427  7.846  4.742  0.982 1.60E-4 8.93E-4 0.0000 0.1640  2.006 0.1272 0.1354  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.92844E+08  2.074  3.679  2.350  7.859  4.795  0.982 1.60E-4 8.93E-4 0.0000 0.1604  2.068 0.1294 0.1372  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.93584E+08  2.133  3.675  2.276  7.871  4.845  0.982 1.60E-4 8.93E-4 0.0000 0.1584  2.126 0.1323 0.1390  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.94301E+08  2.192  3.671  2.199  7.882  4.892  0.982 1.60E-4 8.93E-4 0.0000 0.1578  2.186 0.1350 0.1411  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.95024E+08  2.252  3.667  2.123  7.894  4.940  0.982 1.60E-4 8.93E-4 0.0000 0.1574  2.246 0.1383 0.1434  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.95738E+08  2.310  3.662  2.046  7.905  4.987  0.982 1.60E-4 8.93E-4 0.0000 0.1574  2.304 0.1413 0.1459  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.96497E+08  2.371  3.658  1.968  7.916  5.038  0.982 1.63E-4 8.93E-4 0.0000 0.1574  2.366 0.1449 0.1489  0.000 0.0000 0.0000  0.000 -1.629  0.0000          
 8.97506E+08  2.414  3.656  1.915  7.933  5.106  0.982 1.93E-4 8.93E-4 0.0000 0.1574  2.409 0.1498 0.1532  0.000 0.0000 0.0005  0.000 -1.586  0.0000  Tip     
 8.98112E+08  2.355  3.659  1.990  7.943  5.146  0.982 2.86E-4 8.94E-4 0.0000 0.1574  2.345 0.1527 0.1555 -1.645 0.0000 0.0055  0.000 -1.645  0.0000          
 8.98364E+08  2.289  3.664  2.075  7.948  5.161  0.982 3.85E-4 8.94E-4 0.0000 0.1574  2.276 0.1537 0.1563 -1.410 0.0000 0.0086  0.000 -1.711  0.0000          
 8.98556E+08  2.227  3.669  2.156  7.953  5.173  0.982 5.17E-4 8.94E-4 0.0000 0.1574  2.213 0.1543 0.1568 -1.296 0.0000 0.0106  0.000 -1.472  0.0000          
 8.98745E+08  2.167  3.673  2.233  7.959  5.182  0.982 7.51E-4 8.95E-4 0.0000 0.1574  2.150 0.1548 0.1572 -1.134 0.0000 0.0125  0.000 -1.532  0.0000          
 8.98981E+08  2.102  3.678  2.317  7.972  5.191  0.981 1.24E-3 8.97E-4 0.0010 0.1574  2.084 0.1554 0.1579 -0.751 0.0000 0.0146  0.000 -1.420  0.0000          
 8.99232E+08  2.043  3.682  2.391  8.011  5.182  0.981 1.51E-3 8.96E-4 0.0167 0.1577  2.023 0.1559 0.1584  0.766 0.0000 0.0136  0.000 -1.355  0.0000          
 8.99294E+08  1.977  3.686  2.475  8.069  4.850  0.977 5.05E-3 8.99E-4 0.1098 0.1578  1.672 0.1560 0.1607  2.244 0.0000 0.0197  0.000 -1.722  0.0000          
 8.99314E+08  1.908  3.690  2.561  8.061  4.783  0.977 5.76E-3 8.99E-4 0.1163 0.1579  1.648 0.1560 0.1613  1.833 0.0000 0.0167  0.000 -1.791  0.0000          
 8.99338E+08  1.849  3.694  2.635  8.056  4.746  0.976 6.18E-3 9.00E-4 0.1180 0.1580  1.637 0.1560 0.1617  1.572 0.0000 0.0167  0.000 -1.850  0.0000          
 8.99377E+08  1.783  3.699  2.718  8.051  4.712  0.976 6.61E-3 9.01E-4 0.1180 0.1582  1.626 0.1560 0.1621  1.305 0.0000 0.0167  0.000 -1.916  0.0000          
 8.99444E+08  1.719  3.703  2.799  8.045  4.682  0.975 7.04E-3 9.03E-4 0.1048 0.1584  1.615 0.1560 0.1626  1.036 0.0000 0.0167  0.000 -1.979  0.0000          
 8.99595E+08  1.652  3.707  2.882  8.038  4.651  0.975 7.64E-3 9.06E-4 0.0575 0.1589  1.597 0.1560 0.1629  0.684 0.0000 0.0160  0.000 -2.047  0.0000          
 9.00026E+08  1.590  3.710  2.958  8.023  4.648  0.973 9.03E-3 9.20E-4 0.0205 0.1595  1.562 0.1561 0.1618  0.099 0.0000 0.0152  0.000 -2.109  0.0000          
 9.00418E+08  1.576  3.711  2.975  8.015  4.679  0.972 1.00E-2 9.38E-4 0.0128 0.1598  1.554 0.1562 0.1608 -0.174 0.0000 0.0128  0.000 -2.123  0.0000  Bhe     
 9.84024E+08  1.636  3.711  2.914  8.056  4.498  0.734 2.13E-1 3.33E-2 0.0667 0.1842  1.572 0.1763 0.1847  0.782 0.0000 0.0227  0.000 -1.887  0.0000          
 1.04159E+09  1.680  3.711  2.871  8.077  4.388  0.558 3.29E-1 9.17E-2 0.0769 0.2012  1.569 0.1907 0.2019  1.035 0.0000 0.0275  0.000 -1.843  0.0000  LpT     
 1.10563E+09  1.740  3.710  2.808  8.115  4.316  0.266 4.50E-1 2.59E-1 0.0793 0.2197  1.538 0.2064 0.2205  1.314 0.0000 0.0354  0.000 -1.415  0.0000          
 1.14325E+09  1.799  3.707  2.735  8.159  4.350  0.086 3.97E-1 4.93E-1 0.0850 0.2289  1.533 0.2155 0.2289  1.462 0.0000 0.0436  0.000 -0.971  0.0000          
 1.15776E+09  1.857  3.702  2.659  8.193  4.430  0.030 2.90E-1 6.55E-1 0.0850 0.2318  1.598 0.2195 0.2310  1.505 0.0000 0.0485  0.000 -0.652  0.0000          
 1.16215E+09  1.914  3.698  2.584  8.220  4.515  0.012 2.34E-1 7.29E-1 0.0822 0.2325  1.690 0.2211 0.2310  1.528 0.0000 0.0518  0.000 -0.443  0.0000          
 1.16513E+09  1.972  3.693  2.508  8.242  4.589  0.005 1.92E-1 7.79E-1 0.0838 0.2330  1.781 0.2225 0.2310  1.538 0.0000 0.0518  0.000 -0.280  0.0000          
 1.16632E+09  2.030  3.689  2.431  8.262  4.665  0.002 1.72E-1 8.01E-1 0.0799 0.2330  1.874 0.2233 0.2307  1.488 0.0000 0.0550  0.000 -0.137  0.0000          
 1.16663E+09  2.092  3.685  2.355  8.281  4.772  0.000 1.67E-1 8.08E-1 0.0432 0.2330  1.969 0.2236 0.2301  1.036 0.0000 0.1117  0.000 -0.010  0.0000          
 1.16674E+09  2.143  3.681  2.289  8.282  4.869  0.000 1.66E-1 8.09E-1 0.0000 0.2330  2.033 0.2237 0.2298  0.304 0.0000 0.1237  0.000  0.052  0.0000  Ehe     
 1.16684E+09  2.208  3.677  2.206  8.283  4.960  0.000 1.66E-1 8.09E-1 0.0000 0.2330  2.107 0.2239 0.2294  0.692 0.0081 0.1281  0.000  0.122  0.0000          
 1.16696E+09  2.270  3.671  2.123  8.284  5.037  0.000 1.66E-1 8.09E-1 0.0000 0.2330  2.175 0.2242 0.2292  1.265 0.0156 0.1353  0.000  0.173  0.0000          
 1.16738E+09  2.207  3.677  2.208  8.237  5.125  0.000 1.66E-1 8.09E-1 0.0000 0.2330  2.037 0.2251 0.2300  1.706 0.0239 0.1410  0.000  0.026  0.0000          
 1.17629E+09  2.278  3.671  2.114  8.126  5.520  0.000 1.66E-1 8.09E-1 0.0000 0.2338  1.435 0.2291 0.2328  2.209 0.0609 0.1756  0.000  0.232  0.0720          
 1.17791E+09  2.359  3.664  2.005  8.120  5.606  0.000 1.66E-1 8.09E-1 0.0000 0.2339  1.336 0.2295 0.2326  2.311 0.0796 0.1850  0.000  0.359  0.0746          
