 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage
 0.00000E+00  1.093  3.949  4.345  7.322  1.900  0.707 1.31E-5 1.27E-2 0.1899 0.1785  1.084 0.0000 0.5077  0.000 0.0000 0.0000  0.000  0.000  0.0000  M=  1.80                
 1.72316E+07  1.087  3.948  4.343  7.323  1.895  0.699 1.30E-5 1.21E-2 0.2011 0.3354  1.088 0.0000 0.5418  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.32792E+08  1.125  3.932  4.241  7.326  1.880  0.598 3.25E-5 7.15E-3 0.1930 0.6189  1.126 0.0000 0.5206  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.95731E+08  1.161  3.915  4.140  7.333  1.879  0.499 4.87E-5 4.82E-3 0.1837 0.6689  1.162 0.0000 0.4807  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.14541E+08  1.194  3.897  4.030  7.342  1.891  0.397 6.13E-5 3.37E-3 0.1660 0.6845  1.196 0.0000 0.4300  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.93658E+08  1.220  3.874  3.915  7.353  1.913  0.299 7.12E-5 2.44E-3 0.1467 0.6845  1.221 0.0000 0.3695  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.13987E+09  1.236  3.847  3.789  7.367  1.950  0.197 8.01E-5 1.80E-3 0.1254 0.6920  1.237 0.0000 0.2915  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.25933E+09  1.242  3.821  3.683  7.385  2.012  0.100 8.96E-5 1.38E-3 0.1042 0.6920  1.243 0.0000 0.2343  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.31011E+09  1.246  3.812  3.643  7.404  2.071  0.048 9.74E-5 1.21E-3 0.0936 0.6920  1.247 0.0000 0.2138  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.32646E+09  1.252  3.811  3.633  7.413  2.100  0.032 1.01E-4 1.16E-3 0.0900 0.6920  1.252 0.0000 0.2138  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-m    
 1.34603E+09  1.280  3.816  3.624  7.441  2.186  0.010 1.13E-4 1.09E-3 0.0846 0.6920  1.276 0.0000 0.2343  0.000 0.0000 0.0000  0.000  0.000  0.0000          
