 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage
 0.00000E+00  1.727  4.065  4.318  7.373  1.763  0.707 1.56E-5 1.27E-2 0.2072 0.0000  1.639 0.0000 0.5206  0.000 0.0000 0.0000  0.000  0.000  0.0000  M=  2.50                
 9.47041E+06  1.657  4.056  4.349  7.374  1.738  0.700 1.99E-5 1.12E-2 0.2494 0.2568  1.658 0.0000 0.5418  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.38138E+08  1.687  4.031  4.219  7.364  1.687  0.599 5.44E-5 5.45E-3 0.2268 0.5206  1.688 0.0000 0.4523  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.42510E+08  1.730  4.016  4.112  7.370  1.683  0.497 7.01E-5 3.42E-3 0.2072 0.5584  1.732 0.0000 0.3804  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.29336E+08  1.769  3.998  4.002  7.379  1.691  0.398 8.05E-5 2.34E-3 0.1868 0.5821  1.770 0.0000 0.3139  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 3.99809E+08  1.801  3.976  3.884  7.390  1.711  0.300 8.95E-5 1.69E-3 0.1638 0.5897  1.802 0.0000 0.2559  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.56855E+08  1.824  3.949  3.751  7.404  1.746  0.198 9.76E-5 1.26E-3 0.1392 0.5897  1.826 0.0000 0.1543  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.02811E+08  1.838  3.917  3.614  7.423  1.807  0.100 1.07E-4 9.83E-4 0.1154 0.5897  1.839 0.0000 0.1154  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.22123E+08  1.846  3.903  3.547  7.442  1.867  0.048 1.15E-4 8.71E-4 0.1030 0.5972  1.848 0.0000 0.1039  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 5.28284E+08  1.853  3.901  3.535  7.452  1.896  0.033 1.20E-4 8.40E-4 0.0991 0.5972  1.853 0.0000 0.1097  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-m    
 5.35659E+08  1.880  3.911  3.548  7.481  1.983  0.010 1.33E-4 7.93E-4 0.0934 0.5972  1.875 0.0000 0.1489  0.000 0.0000 0.0000  0.000  0.000  0.0000          
