 age/yr       logL   logTef grav   logTc  logrho Xc,Yc Xc_C    Xc_O    Q_conv Q_disc  logL_H Q1_H  Q2_H    logL_He Q1_He Q2_He  logL_C logL_nu Q_Tmax stage
 0.00000E+00  1.293  3.988  4.344  7.341  1.860  0.707 1.41E-5 1.27E-2 0.1970 0.0000  1.269 0.0000 0.5077  0.000 0.0000 0.0000  0.000  0.000  0.0000  M=  2.00                
 1.48161E+07  1.274  3.985  4.351  7.343  1.854  0.699 1.49E-5 1.17E-2 0.2143 0.3354  1.275 0.0000 0.5501  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 2.45424E+08  1.306  3.964  4.235  7.339  1.819  0.598 4.10E-5 6.32E-3 0.2031 0.5821  1.307 0.0000 0.5206  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 4.38928E+08  1.343  3.948  4.132  7.345  1.816  0.499 5.67E-5 4.18E-3 0.1919 0.6327  1.344 0.0000 0.4667  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 6.00885E+08  1.379  3.929  4.020  7.354  1.827  0.397 6.84E-5 2.90E-3 0.1723 0.6525  1.380 0.0000 0.4017  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 7.33024E+08  1.406  3.907  3.904  7.365  1.849  0.299 7.74E-5 2.11E-3 0.1516 0.6608  1.407 0.0000 0.3280  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 8.40773E+08  1.424  3.879  3.774  7.378  1.885  0.197 8.58E-5 1.57E-3 0.1299 0.6608  1.425 0.0000 0.2625  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.28459E+08  1.432  3.847  3.640  7.397  1.947  0.100 9.52E-5 1.21E-3 0.1075 0.6608  1.433 0.0000 0.1478  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.65588E+08  1.437  3.833  3.582  7.415  2.003  0.050 1.03E-4 1.08E-3 0.0968 0.6608  1.438 0.0000 0.1143  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.76532E+08  1.443  3.832  3.569  7.424  2.032  0.034 1.07E-4 1.03E-3 0.0927 0.6608  1.443 0.0000 0.1276  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-m    
 9.91808E+08  1.471  3.840  3.576  7.454  2.121  0.010 1.20E-4 9.68E-4 0.0873 0.6608  1.467 0.0000 0.1733  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.97044E+08  1.546  3.876  3.645  7.505  2.292  0.001 1.42E-4 9.41E-4 0.0751 0.6608  1.493 0.0000 0.3470  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.97533E+08  1.584  3.891  3.664  7.525  2.427  0.000 1.52E-4 9.38E-4 0.0511 0.6608  1.482 0.0000 0.4300  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.97651E+08  1.588  3.893  3.669  7.522  2.519  0.000 1.54E-4 9.37E-4 0.0240 0.6608  1.538 0.0000 0.4596  0.000 0.0000 0.0000  0.000  0.000  0.0000  Te-h    
 9.97823E+08  1.554  3.886  3.676  7.481  2.690  0.000 1.56E-4 9.37E-4 0.0000 0.6608  1.631 0.0000 0.4450  0.000 0.0000 0.0000  0.000  0.000  0.0000  Xc=0    
 9.98005E+08  1.525  3.872  3.647  7.467  2.793  0.982 1.56E-4 9.37E-4 0.0000 0.6608  1.606 0.0034 0.4223  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.98298E+08  1.538  3.855  3.570  7.460  2.900  0.982 1.56E-4 9.37E-4 0.0000 0.6608  1.597 0.0086 0.3804  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.98758E+08  1.549  3.839  3.493  7.454  3.008  0.982 1.56E-4 9.37E-4 0.0000 0.6608  1.588 0.0147 0.3129  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 9.99458E+08  1.548  3.822  3.427  7.452  3.117  0.982 1.56E-4 9.37E-4 0.0000 0.6608  1.575 0.0236 0.2747  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.00045E+09  1.539  3.807  3.376  7.454  3.228  0.982 1.56E-4 9.37E-4 0.0000 0.6608  1.561 0.0322 0.2560  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.00207E+09  1.516  3.792  3.336  7.468  3.373  0.982 1.56E-4 9.37E-4 0.0000 0.6608  1.538 0.0441 0.2335  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.00387E+09  1.473  3.776  3.317  7.494  3.522  0.982 1.56E-4 9.37E-4 0.0000 0.6608  1.504 0.0574 0.1970  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.00529E+09  1.418  3.763  3.320  7.523  3.644  0.982 1.56E-4 9.37E-4 0.0000 0.6608  1.462 0.0676 0.1754  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.00630E+09  1.366  3.753  3.333  7.548  3.735  0.982 1.56E-4 9.37E-4 0.0000 0.6608  1.422 0.0736 0.1628  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.00728E+09  1.319  3.744  3.342  7.574  3.826  0.982 1.56E-4 9.37E-4 0.0000 0.6608  1.382 0.0796 0.1527  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.00858E+09  1.292  3.732  3.322  7.609  3.945  0.982 1.56E-4 9.37E-4 0.0000 0.6608  1.346 0.0851 0.1425  0.000 0.0000 0.0000  0.000  0.000  0.0000  Brg     
 1.01030E+09  1.336  3.721  3.236  7.651  4.092  0.982 1.56E-4 9.37E-4 0.0000 0.5664  1.362 0.0922 0.1348  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.01165E+09  1.400  3.716  3.148  7.679  4.197  0.982 1.56E-4 9.37E-4 0.0000 0.4070  1.412 0.0976 0.1317  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.01278E+09  1.460  3.711  3.072  7.700  4.279  0.982 1.56E-4 9.37E-4 0.0000 0.3412  1.465 0.1022 0.1303  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.01424E+09  1.541  3.707  2.973  7.726  4.379  0.982 1.56E-4 9.37E-4 0.0000 0.2625  1.541 0.1068 0.1296  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.01546E+09  1.611  3.703  2.887  7.746  4.456  0.982 1.56E-4 9.37E-4 0.0000 0.2303  1.609 0.1109 0.1296  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.01670E+09  1.682  3.699  2.799  7.765  4.530  0.982 1.56E-4 9.37E-4 0.0000 0.2052  1.678 0.1144 0.1303  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.01797E+09  1.753  3.695  2.712  7.783  4.603  0.982 1.56E-4 9.37E-4 0.0000 0.1858  1.749 0.1182 0.1314  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.01918E+09  1.822  3.691  2.627  7.800  4.670  0.982 1.56E-4 9.37E-4 0.0000 0.1738  1.817 0.1217 0.1327  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.02031E+09  1.887  3.687  2.547  7.815  4.730  0.982 1.56E-4 9.37E-4 0.0000 0.1660  1.882 0.1253 0.1343  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.02138E+09  1.951  3.683  2.468  7.828  4.787  0.982 1.56E-4 9.37E-4 0.0000 0.1616  1.945 0.1281 0.1362  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.02239E+09  2.013  3.680  2.392  7.841  4.839  0.982 1.56E-4 9.37E-4 0.0000 0.1592  2.007 0.1312 0.1382  0.000 0.0000 0.0000  0.000  0.000  0.0000          
 1.02333E+09  2.074  3.676  2.315  7.852  4.886  0.982 1.56E-4 9.37E-4 0.0000 0.1582  2.069 0.1338 0.1402  0.000 0.0000 0.0000  0.000  0.000  0.0000          
